Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10,Aggregated
1,0.3338,0.3477,0.37555000000000005,0.3688,0.3728,0.36200399999999994,0.3439,0.35595999999999994,0.35784400000000005,0.34765599999999997,0.3349
2,0.4081,0.4264,0.40765,0.404275,0.406625,0.391464,0.396744,0.39147600000000005,0.3930879999999999,0.395604,0.4091
3,0.4394,0.4635,0.41405,0.426125,0.4399,0.42057600000000017,0.41406400000000004,0.4151599999999999,0.41752399999999995,0.415164,0.4537
4,0.4827,0.4297,0.463075,0.45644999999999997,0.45740000000000003,0.43610800000000005,0.44128,0.440044,0.43840799999999996,0.439048,0.4826
5,0.4979,0.4733,0.47272499999999995,0.47124999999999995,0.48710000000000003,0.4651120000000001,0.455484,0.4530800000000001,0.456212,0.4621200000000001,0.5056
6,0.5122,0.5263,0.499325,0.48312499999999997,0.5037,0.47504400000000013,0.4737680000000001,0.47071599999999997,0.4749640000000001,0.47599199999999997,0.5251
7,0.5176,0.5312,0.5105,0.515025,0.5168,0.487756,0.487896,0.4861359999999999,0.48551600000000017,0.48599600000000004,0.54
8,0.5483,0.5535,0.51785,0.5217,0.53505,0.5050639999999998,0.49445600000000006,0.4953079999999999,0.49716399999999994,0.4943200000000001,0.5592
9,0.5581,0.5533,0.54195,0.53475,0.53945,0.504864,0.5123280000000001,0.50334,0.5041,0.5112,0.5714
10,0.5713,0.5748,0.5529999999999999,0.55105,0.5494,0.517688,0.519844,0.516328,0.5173359999999999,0.519988,0.5772
11,0.5765,0.5702,0.567175,0.554675,0.5683,0.529272,0.526964,0.5195759999999999,0.5258439999999999,0.5250320000000002,0.5904
12,0.5879,0.5645,0.570425,0.5749249999999999,0.556225,0.5307280000000002,0.5301880000000001,0.5319280000000001,0.5291239999999999,0.5359559999999999,0.602
13,0.5769,0.5959,0.58365,0.5818749999999999,0.58435,0.5389000000000002,0.538116,0.542776,0.537424,0.539672,0.6151
14,0.5884,0.5993,0.588475,0.5912999999999999,0.589,0.545116,0.5409760000000001,0.54374,0.5414960000000001,0.54484,0.6125
15,0.5989,0.611,0.597375,0.59265,0.59985,0.5513879999999999,0.5540240000000002,0.5492560000000001,0.54808,0.55092,0.6267
16,0.606,0.612,0.6008,0.6018,0.6035,0.561384,0.557884,0.550668,0.554004,0.554668,0.6323
17,0.6193,0.6279,0.609475,0.611175,0.6083000000000001,0.5614760000000003,0.5576440000000001,0.558608,0.5572639999999999,0.5626680000000001,0.6428
18,0.5999,0.6227,0.612975,0.61425,0.61615,0.5690439999999999,0.565068,0.5655000000000001,0.565812,0.5640759999999999,0.6462
19,0.6224,0.6315,0.6229499999999999,0.622375,0.620975,0.573308,0.569668,0.566468,0.5682519999999999,0.5697159999999999,0.6506
20,0.6358,0.6496,0.6234500000000001,0.61995,0.62505,0.576304,0.57392,0.5721079999999998,0.57148,0.572564,0.6508
21,0.6473,0.6506,0.6343749999999999,0.6244999999999999,0.6296249999999999,0.5738599999999999,0.57952,0.5742160000000001,0.577844,0.578004,0.6597
22,0.656,0.6432,0.635075,0.63065,0.63705,0.5807159999999998,0.5805039999999999,0.5781919999999999,0.5808599999999999,0.5773519999999999,0.6663
23,0.631,0.6522,0.62825,0.64035,0.63605,0.5853759999999999,0.584512,0.581672,0.5838880000000001,0.586568,0.6681
24,0.6385,0.6621,0.6446000000000001,0.642525,0.6355000000000001,0.585932,0.581852,0.5839280000000001,0.588264,0.5859719999999999,0.674
25,0.659,0.6525,0.6522249999999999,0.6442749999999999,0.640875,0.5903320000000001,0.592348,0.594956,0.5880199999999998,0.5936840000000001,0.6752
26,0.6632,0.6662,0.654775,0.6537499999999999,0.648075,0.592696,0.5907439999999999,0.5895119999999999,0.5951679999999999,0.5930439999999999,0.6796
27,0.6772,0.6776,0.6583,0.656325,0.65575,0.5941040000000001,0.597564,0.595752,0.5933680000000001,0.5981799999999999,0.6824
28,0.6774,0.6743,0.6585749999999999,0.641,0.661475,0.5918400000000001,0.5969359999999999,0.5954560000000001,0.599472,0.6000719999999999,0.6842
29,0.6814,0.6694,0.6612750000000001,0.6513249999999999,0.65525,0.6002880000000002,0.600884,0.5997279999999999,0.594564,0.597944,0.6863
30,0.6754,0.6758,0.66795,0.663875,0.663225,0.602116,0.6069519999999999,0.6005760000000001,0.600564,0.600768,0.6919
31,0.6849,0.6735,0.661575,0.6626,0.6698500000000001,0.608032,0.6044360000000001,0.600208,0.6049439999999998,0.6063759999999999,0.6971
32,0.6832,0.687,0.6602,0.6687000000000001,0.665675,0.600268,0.606424,0.601788,0.6055599999999999,0.6044920000000001,0.6983
33,0.6989,0.6732,0.668075,0.66695,0.6690499999999999,0.6068440000000002,0.6101039999999999,0.6100960000000001,0.608108,0.607592,0.6999
34,0.6889,0.685,0.675325,0.674925,0.67445,0.6128200000000001,0.61032,0.606576,0.6115080000000002,0.6086119999999999,0.7028
35,0.6814,0.684,0.668425,0.6740250000000001,0.677725,0.6138840000000001,0.6131440000000002,0.6093040000000002,0.6107239999999999,0.612332,0.7043
36,0.6761,0.6875,0.6746750000000001,0.67235,0.6787749999999999,0.607572,0.611516,0.609012,0.610408,0.6129159999999999,0.71
37,0.694,0.6869,0.6809750000000001,0.68055,0.6758000000000001,0.609836,0.6171559999999999,0.6122480000000001,0.612392,0.61514,0.7099
38,0.6933,0.6892,0.684575,0.684475,0.6872,0.615132,0.614344,0.6118520000000001,0.6171920000000001,0.617228,0.7116
39,0.6975,0.6904,0.68645,0.678775,0.683025,0.6178319999999999,0.6166999999999999,0.61558,0.6168039999999998,0.6156999999999999,0.7112
40,0.6887,0.6698,0.68735,0.689475,0.686625,0.613324,0.6167320000000001,0.6227600000000002,0.617308,0.6159839999999999,0.7133
41,0.704,0.7029,0.6791750000000001,0.6822000000000001,0.6890750000000001,0.6197279999999998,0.620384,0.6265159999999999,0.6184999999999999,0.614872,0.7153
42,0.6966,0.6968,0.6795249999999999,0.682725,0.69095,0.6195440000000001,0.62324,0.6192920000000001,0.617096,0.6196240000000001,0.7178
43,0.7085,0.6945,0.6893,0.6833,0.691,0.62396,0.6211119999999999,0.621112,0.622572,0.6251479999999999,0.7184
44,0.7017,0.7129,0.6937000000000001,0.688775,0.695275,0.6193520000000001,0.622576,0.6242759999999998,0.6212520000000001,0.621448,0.722
45,0.7108,0.7083,0.6854,0.6914999999999999,0.6952499999999999,0.6251720000000001,0.6229359999999999,0.62084,0.624492,0.626564,0.7256
46,0.7133,0.7135,0.6864250000000001,0.692375,0.6958,0.626108,0.625584,0.6230920000000001,0.6190799999999999,0.6217959999999999,0.7243
47,0.7026,0.715,0.686775,0.694825,0.695725,0.6250800000000001,0.6277760000000001,0.6271559999999998,0.6263239999999999,0.623172,0.7255
48,0.7015,0.7125,0.7004250000000001,0.69105,0.69375,0.621612,0.6249560000000001,0.6235200000000001,0.6297640000000001,0.6289199999999999,0.7268
49,0.7156,0.7192,0.69475,0.6941,0.701625,0.628928,0.6305320000000001,0.630116,0.62652,0.6266160000000001,0.7245
50,0.7173,0.701,0.7051000000000001,0.695525,0.70305,0.6305440000000001,0.6306679999999999,0.6289919999999999,0.6272080000000001,0.6312880000000001,0.7301
51,0.7058,0.7213,0.705275,0.69425,0.7028500000000001,0.6238199999999999,0.6277919999999999,0.6260279999999999,0.63062,0.631292,0.7285
52,0.7199,0.7257,0.6967749999999999,0.6993,0.7051000000000001,0.629464,0.628428,0.62926,0.6239119999999999,0.6296399999999999,0.7343
53,0.7165,0.7083,0.7015250000000001,0.6963000000000001,0.701975,0.6326760000000001,0.6292359999999999,0.630288,0.6305999999999999,0.632044,0.7347
54,0.734,0.714,0.7082250000000001,0.702225,0.7031,0.626652,0.634352,0.6296599999999999,0.6317400000000001,0.63258,0.7306
55,0.7202,0.7261,0.7063250000000001,0.7057,0.7063,0.6297919999999999,0.6281479999999999,0.6331519999999999,0.629024,0.629272,0.7337
56,0.7303,0.7232,0.7045499999999999,0.700575,0.7015250000000001,0.6301519999999999,0.6319239999999999,0.6303920000000001,0.631484,0.6308919999999999,0.7354
57,0.7236,0.7167,0.7043999999999999,0.705175,0.7075,0.6306480000000001,0.6270480000000002,0.6297440000000001,0.6334599999999999,0.6338960000000001,0.738
58,0.7209,0.7094,0.7075750000000001,0.7081,0.709075,0.63176,0.6321359999999999,0.634292,0.631912,0.6327280000000001,0.7372
59,0.7332,0.7199,0.7046250000000001,0.707075,0.7057249999999999,0.6288519999999999,0.6316680000000001,0.6315000000000001,0.6333880000000001,0.6381079999999999,0.74
60,0.7247,0.7253,0.70745,0.7079249999999999,0.706925,0.62822,0.6362559999999999,0.6321480000000002,0.633904,0.6358799999999999,0.7401
61,0.7254,0.7103,0.7173,0.7063999999999999,0.7119249999999999,0.633272,0.6313880000000001,0.630244,0.6381039999999999,0.633732,0.7386
62,0.719,0.728,0.7117,0.707725,0.71055,0.6342399999999999,0.638256,0.6376120000000001,0.635912,0.6361399999999999,0.7396
63,0.7288,0.742,0.7071000000000001,0.7118,0.710125,0.632624,0.636264,0.6330319999999999,0.636164,0.6361960000000001,0.7398
64,0.7258,0.7273,0.709875,0.706225,0.715075,0.63326,0.638868,0.631456,0.6342759999999998,0.6325239999999999,0.7416
